song_id	title	work_title	subtitle	lyricist_raw	lyricist_norm	composer_raw	composer_norm	artist	song_type	brand_id	parent_song_id	is_version	interface_key	jasrac_code	jasrac_title	match_status	note
765as_mythmaker	Mythmaker	Mythmaker		BNSI(LindaAI-CUE)	LindaAI-CUE	BNSI(LindaAI-CUE)	LindaAI-CUE	三浦あずさ	solo	765as			imasdb-6d82ce4f2987			unmatched	
765as_mythmaker_-taku_inoue_remix-	Mythmaker -Taku Inoue Remix-	Mythmaker	Taku Inoue Remix	BNGI(LindaAI-CUE)	BNGI(LindaAI-CUE)	BNGI(LindaAI-CUE)	BNGI(LindaAI-CUE)	765PRO ALLSTARS	solo	765as	765as_mythmaker	1	imasdb-c7ba6769d0a5			unmatched	
765as_new_me_continued	New Me, Continued	New Me, Continued		八城雄太	八城雄太	俊龍	俊龍	765PRO ALLSTARS	all	765as			imasdb-1cc671c87fb3			unmatched	
765as_next_life	Next Life	Next Life		BNSI(遠山明孝)	遠山明孝	BNSI(遠山明孝)	遠山明孝	我那覇響	solo	765as			imasdb-c929d28f41a3			unmatched	
765as_nostalgia	Nostalgia	Nostalgia		AJURIKA	AJURIKA	AJURIKA	AJURIKA	星井美希	solo	765as			imasdb-ea0d40cac703			unmatched	
765as_okey-dokey	Okey-dokey	Okey-dokey		森由里子	森由里子	神前暁	神前暁	今井麻美、たかはし智秋	unit	765as			imasdb-5859438197f1			unmatched	
765as_okey-dokeyニューアレンジ	Okey-dokey(ニュー・アレンジ)	Okey-dokey	ニュー・アレンジ	森由里子	森由里子	神前暁	神前暁	今井麻美、たかはし智秋	unit	765as	765as_okey-dokey	1	imasdb-d72ac51559de			unmatched	
765as_one_step	One Step	One Step		宮崎誠	宮崎誠	宮崎誠	宮崎誠	原由実	solo	765as			imasdb-278d4801b795			unmatched	
765as_only_my_note	ONLY MY NOTE	ONLY MY NOTE		marhy	marhy	BNSI(内田哲也)	内田哲也	765PRO ALLSTARS	all	765as			imasdb-5297a51a7fea			unmatched	
765as_pingpong_game	PINGPONG GAME	PINGPONG GAME		Gamenrider[서용배(Seo Yong Bae)、박우상(Park Woo Sang)、이상호(Lee Sang Ho)]	Gamenrider[서용배(Seo Yong Bae)、박우상(Park Woo Sang)、이상호(Lee Sang Ho)]	Gamenrider[서용배(Seo Yong Bae)、박우상(Park Woo Sang)、이상호(Lee Sang Ho)]	Gamenrider[서용배(Seo Yong Bae)、박우상(Park Woo Sang)、이상호(Lee Sang Ho)]	Real Girls Project(ソリ、ユキカ、ジウォン、イェウン、スジ)	unit	765as			imasdb-7d01213efe02			unmatched	
765as_pink_の_february	pink の february	pink の february		只野菜摘	只野菜摘	佐藤和郎	佐藤和郎	今井麻美&たかはし智秋	unit	765as			imasdb-bf82cfedaa7f			unmatched	
765as_pon_de_beach	Pon De Beach	Pon De Beach		BNSI(MC TC)	MC TC	BNSI(Taku Inoue)	Taku Inoue	我那覇響	solo	765as			imasdb-05a745c87c39			unmatched	
765as_poplinks_tune	POPLINKS TUNE!!!!!	POPLINKS TUNE!!!!!		BNSI (ミフメイ)	ミフメイ	BNSI (ミフメイ)	ミフメイ	天海春香、島村卯月、春日未来、天道輝、櫻木真乃	unit	765as			imasdb-922b68e33722			unmatched	
765as_princess_snow_white	Princess Snow White	Princess Snow White		yura	yura	山口朗彦	山口朗彦	四条貴音	solo	765as			imasdb-73236958e90a			unmatched	
765as_pu-ru-ru	Pu-Ru-Ru	Pu-Ru-Ru		yura	yura	神谷礼	神谷礼	萩原雪歩	solo	765as			imasdb-13dff2eaeefa			unmatched	
765as_qa	Q&A	Q&A		yura	yura	市蔵	市蔵	秋月律子	solo	765as			imasdb-99bde0ab8610			unmatched	
765as_ready	READY!!	READY!!		yura	yura	神前暁	神前暁	765PRO ALLSTARS	all	765as			imasdb-bb553e5f9097			unmatched	
765as_ready_-bossa_nova_rearrange_mix-	READY!! -BOSSA NOVA Rearrange Mix-	READY!!	BOSSA NOVA Rearrange Mix	yura	yura	神前暁	神前暁	水瀬伊織	all	765as	765as_ready	1	imasdb-f56dee994e90			unmatched	
765as_readychange_special_edition	READY!!&CHANGE!!!! SPECIAL EDITION	READY!!&CHANGE!!!! SPECIAL EDITION		yura	yura	神前暁、NBGI(内田哲也)	神前暁;NBGI(内田哲也)	765PRO ALLSTARS	all	765as			imasdb-fa634526d929			unmatched	
765as_relations	relations	relations		BNSI(mft)	mft	BNSI(中川浩二)	中川浩二	星井美希、如月千早	unit	765as			imasdb-f9bba29abfad			unmatched	
765as_relations_-jazz_rearrange_mix-	relations -JAZZ Rearrange Mix-	relations	JAZZ Rearrange Mix	NBGI(mft)	NBGI(mft)	NBGI(中川浩二)	NBGI(中川浩二)	星井美希	solo	765as	765as_relations	1	imasdb-96e2e4b1f459			unmatched	
765as_relationsdigno-pop_mix	relations(digno-pop MIX)	relations	digno-pop MIX	BNSI(mft)	mft	BNSI(中川浩二)	中川浩二	菊地真、萩原雪歩	unit	765as		1	imasdb-0eda481a42ea			unmatched	
765as_relationsremster-a	relations(REM@STER-A)	relations	REM@STER-A	BNSI(mft)	mft	BNSI(中川浩二)	中川浩二	天海春香	solo	765as	765as_relations	1	imasdb-af9eecc1cdf7			unmatched	
765as_relationsremster-b	relations(REM@STER-B)	relations	REM@STER-B	BNSI(mft)	mft	BNSI(中川浩二)	中川浩二	水瀬伊織	solo	765as	765as_relations	1	imasdb-e694a80b7be6			unmatched	
765as_relationsギャプラスファミソン8bit_mix	relations(『ギャプラス』ファミソン8BIT MIX)	relations	『ギャプラス』ファミソン8BIT MIX	BNSI(mft)	mft	BNSI(中川浩二)	中川浩二	天海春香、星井美希	unit	765as	765as_relations	1	imasdb-79526b691299			unmatched	
765as_reward_sweets	Reward Sweets	Reward Sweets		伊福部崇	伊福部崇	金山秀士(Dream Monster)、イトイ(Dream Monster)	金山秀士(Dream Monster);イトイ(Dream Monster)	春日未来、最上静香、箱崎星梨花	unit	765as			imasdb-b6ff22482b08			unmatched	
765as_second_livingroom	SECOND LIVINGROOM	SECOND LIVINGROOM		伊福部崇	伊福部崇	遠藤信吾	遠藤信吾	春日未来、最上静香、箱崎星梨花	unit	765as			imasdb-0725e79e4e4e			unmatched	
765as_session	SESSION!	SESSION!		真崎エリカ	真崎エリカ	本多友紀(Arte Refact)	本多友紀(Arte Refact)	Project LUMINOUS(天海春香、水瀬伊織、菊地真、我那覇響、安部菜々、双葉杏、春日未来、大崎甘奈、大崎甜花、奥空心白)	unit	765as			imasdb-4bbf960b4efb			unmatched	
765as_shadowless	SHADOWLESS	SHADOWLESS		谷山浩子	谷山浩子	谷山浩子	谷山浩子	今井麻美	solo	765as			imasdb-926b706def2c			unmatched	
765as_shining_star彡	SHINING STAR★彡	SHINING STAR★彡		石川絵理	石川絵理	一色真実	一色真実	Torico	unit	765as			imasdb-d77d9a8e5781			unmatched	
765as_shiny_smile	shiny smile	shiny smile		朝日祭	朝日祭	BNSI(Yoshi)	Yoshi	天海春香、如月千早、秋月律子	unit	765as			imasdb-807747d445b5			unmatched	
765as_shiny_smile_-百引一_remix-	shiny smile -百引一 Remix-	shiny smile	百引一 Remix	朝日祭	朝日祭	BNGI(Yoshi)	BNGI(Yoshi)	765PRO ALLSTARS	all	765as	765as_shiny_smile	1	imasdb-2ab9292fbee2			unmatched	
765as_shiny_smileremster-a	shiny smile(REM@STER-A)	shiny smile	REM@STER-A	朝日祭	朝日祭	NBGI(Yoshi)	NBGI(Yoshi)	菊地真、三浦あずさ	unit	765as	765as_shiny_smile	1	imasdb-70d4e7c3d6af			unmatched	
765as_shiny_smileremster-b	shiny smile(REM@STER-B)	shiny smile	REM@STER-B	朝日祭	朝日祭	NBGI(Yoshi)	NBGI(Yoshi)	四条貴音、萩原雪歩	unit	765as	765as_shiny_smile	1	imasdb-15de471d5550			unmatched	
765as_shooting	Shooting!!!	Shooting!!!		GeorgeA & NanaerikA-PROJECT	GeorgeA;NanaerikA-PROJECT	NBGI(細江慎治)	NBGI(細江慎治)	星井美希	solo	765as			imasdb-ff231a3abe5f			unmatched	
765as_shyshining	shy→shining	shy→shining		朝日祭	朝日祭	BNSI(Yoshi)	Yoshi	765PRO ALLSTARS(天海春香、如月千早、萩原雪歩、高槻やよい、秋月律子、三浦あずさ、水瀬伊織、菊地真、双海亜美、双海真美、星井美希、四条貴音、我那覇響)	all	765as			imasdb-36d1f395562a			unmatched	
765as_slapp_happy	Slapp Happy!!!	Slapp Happy!!!		ミト	ミト	ミト	ミト	如月千早、高槻やよい、水瀬伊織	unit	765as			imasdb-af0cf12314d5			unmatched	
765as_smile_smile_smile	Smile Smile Smile	Smile Smile Smile		森由里子	森由里子	岸井将	岸井将	今井麻美&たかはし智秋	unit	765as			imasdb-d10e74c68293			unmatched	
765as_smoky_fruits	SMOKY FRUITS	SMOKY FRUITS		uRy	uRy	uRy	uRy	水瀬伊織、三浦あずさ、双海亜美	unit	765as			imasdb-249802a36dc0			unmatched	
765as_smoky_thrill	SMOKY THRILL	SMOKY THRILL		BNSI(uRy)	uRy	BNSI(uRy)	uRy	竜宮小町、三浦あずさ、双海亜美	solo	765as			imasdb-edb43623609b			unmatched	
765as_smoky_thrill_-rio_hamamoto_remix-	SMOKY THRILL -Rio Hamamoto Remix-	SMOKY THRILL	Rio Hamamoto Remix	BNEI(uRy)	uRy	BNEI(uRy)	uRy	双海亜美	solo	765as	765as_smoky_thrill	1	imasdb-619deb613ce7			unmatched	
765as_start	START!!	START!!		白瀬彩	白瀬彩	宮崎誠	宮崎誠	天海春香	solo	765as			imasdb-5e79f21c542a			unmatched	
765as_still_love	Still Love	Still Love		荘野ジュリ	荘野ジュリ	Jin Nakamura	Jin Nakamura	今井麻美	solo	765as			imasdb-eadddb80785d			unmatched	
765as_strawberry_pain	Strawberry pain	Strawberry pain		石川智晶	石川智晶	石川智晶	石川智晶	沼倉愛美	solo	765as			imasdb-776c55efccaa			unmatched	
765as_stylish_queen	STYLISH QUEEN★	STYLISH QUEEN★		たかはし智秋	たかはし智秋	上田晃司	上田晃司	たかはし智秋	solo	765as			imasdb-15350217ae4f			unmatched	
765as_sunshine	sunshine	sunshine		貝田由里子	貝田由里子	内藤匠(SETOFF RECORDS)	内藤匠(SETOFF RECORDS)	たかはし智秋	solo	765as			imasdb-bc615f2b2236			unmatched	
765as_superstar	SUPERSTAR	SUPERSTAR		辻純更	辻純更	Ryo Fujimura	Ryo Fujimura	浅倉杏美	solo	765as			imasdb-23f800a8a134			unmatched	
765as_switch_on	SWITCH ON	SWITCH ON		yura	yura	el	el	天海春香	solo	765as			imasdb-5bc51134535a			unmatched	
765as_tear	tear	tear		貝田由里子	貝田由里子	中山真斗(Elements Garden)	中山真斗(Elements Garden)	菊地真	solo	765as			imasdb-8538de9a2949			unmatched	
765as_the_idolmster	THE IDOLM@STER	THE IDOLM@STER		中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	天海春香、菊地真、双海亜美、双海真美、星井美希	unit	765as			imasdb-f0c14e49c5f6			unmatched	
765as_the_idolmster_-rio_hamamoto_remix-	THE IDOLM@STER -Rio Hamamoto Remix-	THE IDOLM@STER	Rio Hamamoto Remix	中村恵	中村恵	BNGI(佐々木宏人)	BNGI(佐々木宏人)	765PRO ALLSTARS	all	765as	765as_the_idolmster	1	imasdb-3bf774c9c5d3			unmatched	
765as_the_idolmster_2nd-mix	THE IDOLM@STER 2nd-mix	THE IDOLM@STER 2nd-mix		中村恵	中村恵	NBGI(佐々木宏人)	NBGI(佐々木宏人)	天海春香、星井美希、萩原雪歩、我那覇響、四条貴音	unit	765as			imasdb-5993d439d13e			unmatched	
765as_the_idolmster_初星-mix	THE IDOLM@STER 初星-mix	THE IDOLM@STER 初星-mix		中村恵	中村恵	BNEI(佐々木宏人)	佐々木宏人	765PRO ALLSTARS(天海春香、如月千早、萩原雪歩、高槻やよい、秋月律子、三浦あずさ、水瀬伊織、菊地真、双海亜美、双海真美、星井美希、四条貴音、我那覇響)	all	765as			imasdb-1efc0bf25c9e			unmatched	
765as_the_idolmsterremster-a	THE IDOLM@STER(REM@STER-A)	THE IDOLM@STER	REM@STER-A	中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	星井美希	solo	765as	765as_the_idolmster	1	imasdb-354fa01fdd38			unmatched	
765as_the_idolmsterremster-b	THE IDOLM@STER(REM@STER-B)	THE IDOLM@STER	REM@STER-B	中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	水瀬伊織、菊地真、秋月律子	unit	765as	765as_the_idolmster	1	imasdb-9f3730fb0c62			unmatched	
765as_the_idolmsterたろすけバスターnw_mix	THE IDOLM@STER(たろすけバスターNW MIX)	THE IDOLM@STER	たろすけバスターNW MIX	中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	天海春香、星井美希	unit	765as		1	imasdb-961c6c8cc224			unmatched	
765as_the_world_is_all_one_	The world is all one !!	The world is all one !!		RIONA	RIONA	田代智一	田代智一	765PRO ALLSTARS	all	765as			imasdb-ff532befc780			unmatched	
765as_the_愛	THE 愛	THE 愛		yura	yura	佐々木宏人	佐々木宏人	天海春香、菊地真、高槻やよい、我那覇響、日高愛	unit	765as			imasdb-915e5c941d91			unmatched	
765as_today_with_me	TODAY with ME	TODAY with ME		イイジマケン	イイジマケン	イイジマケン	イイジマケン	如月千早	solo	765as			imasdb-3244cd9d60e4			unmatched	
765as_today_with_me_petit_specialver	TODAY with ME Petit Special.ver	TODAY with ME Petit Special.ver		イイジマケン	イイジマケン	イイジマケン	イイジマケン	ちひゃー、こあみ・こまみ、ちびき、ゆきぽ	unit	765as			imasdb-d3faece818e1			unmatched	
765as_top	ToP!!!!!!!!!!!!!	ToP!!!!!!!!!!!!!		yura	yura	BNSI (佐藤貴文)	佐藤貴文	765PRO ALLSTARS	all	765as			imasdb-a152df839cb4			unmatched	
765as_tower_of_adventure	Tower of Adventure	Tower of Adventure		UMII.Amyu.NanaerikA-PROJECT	UMII.Amyu.NanaerikA-PROJECT	NBGI(中潟憲雄)	NBGI(中潟憲雄)	秋月律子	solo	765as			imasdb-8dc67bb5830b			unmatched	
765as_traveler	Traveler	Traveler		原由実/沼倉愛美/今井麻美	原由実/沼倉愛美/今井麻美	MIKOTO	MIKOTO	今井麻美、原由実、沼倉愛美	unit	765as			imasdb-b998cd5a1db8			unmatched	
765as_trial_dance	TRIAL DANCE	TRIAL DANCE		yura	yura	中西圭三	中西圭三	我那覇響	solo	765as			imasdb-60f30ab395b7			unmatched	
765as_unmei_ライブ	U・N・M・E・I ライブ	U・N・M・E・I ライブ		伊福部崇	伊福部崇	増谷賢	増谷賢	春日未来、最上静香、箱崎星梨花	unit	765as			imasdb-452ad5b2fbc9			unmatched	
765as_urgent	URGENT!!!	URGENT!!!		Chang Jung	Chang Jung	神前暁	神前暁	たかはし智秋、今井麻美	unit	765as			imasdb-f60fe35e4df5			unmatched	
765as_urgentニューアレンジ	URGENT!!!(ニュー・アレンジ)	URGENT!!!	ニュー・アレンジ	Chang Jung	Chang Jung	神前暁	神前暁	たかはし智秋、今井麻美	unit	765as	765as_urgent	1	imasdb-5d254c062bdf			unmatched	
765as_vault_that_borderline	Vault That Borderline!	Vault That Borderline!		BNSI(LindaAI-CUE)	LindaAI-CUE	BNSI(LindaAI-CUE)	LindaAI-CUE	天海春香、如月千早、三浦あずさ、秋月律子	unit	765as			imasdb-8963d3f0f4c6			unmatched	
765as_velvet_quiet	VELVET QUIET	VELVET QUIET		BNSI(ミフメイ)	ミフメイ	BNSI(ミフメイ)	ミフメイ	三浦あずさ	solo	765as			imasdb-35fb06012582			unmatched	
765as_vertex_meister	Vertex Meister	Vertex Meister		BNSI(LindaAI-CUE)	LindaAI-CUE	BNSI(LindaAI-CUE)	LindaAI-CUE	如月千早、秋月律子、菊地真、四条貴音、我那覇響	unit	765as			imasdb-2faaf9db45ab			unmatched	
765as_virgin_load	Virgin Load	Virgin Load		yura Dark	yura Dark	佐々木宏人	佐々木宏人	菊地真、星井美希、四条貴音	unit	765as			imasdb-b86c154e9ec4			unmatched	
765as_voyger	VOY@GER	VOY@GER		烏屋茶房	烏屋茶房	井上馨太(MONACA)	井上馨太(MONACA)	THE IDOLM@STER FIVE STARS!!!!!(天海春香、菊地真、四条貴音、塩見周子、新田美波、久川颯、高坂海美、白石紬、望月杏奈、鷹城恭二、黒野玄武、古論クリス、有栖川夏葉、黛冬優子、浅倉透)	all	765as			imasdb-59a9af40ab1a			unmatched	
765as_we_have_a_dream	We Have A Dream	We Have A Dream		中村恵	中村恵	佐々木宏人	佐々木宏人	天海春香、星井美希、如月千早、高槻やよい、萩原雪歩、我那覇響	unit	765as			imasdb-126559681e2d			unmatched	
765as_we_just_started	We just started	We just started		mft	mft	小野貴光	小野貴光	星井美希、四条貴音、秋月律子	unit	765as			imasdb-745350ff1aa1			unmatched	
765as_we_just_started_-kakeru_ishihama_remix-	We just started -Kakeru Ishihama Remix-	We just started	Kakeru Ishihama Remix	mft	mft	小野貴光	小野貴光	765PRO ALLSTARS	all	765as	765as_we_just_started	1	imasdb-419d5ce5a8f4			unmatched	
765as_wedding_bell	WEDDING BELL	WEDDING BELL		yura	yura	川田瑠夏	川田瑠夏	秋月律子	solo	765as			imasdb-5cdd80d1927e			unmatched	
765as_yes	YES♪	YES♪		yura	yura	若林充	若林充	天海春香、菊地真	unit	765as			imasdb-e7d33ed6a303			unmatched	
765as_you往my進	YOU往MY進!	YOU往MY進!		mft	mft	白戸佑輔	白戸佑輔	双海亜美	solo	765as			imasdb-b2823a5b429a			unmatched	
765as_zone_of_fortune	zone of fortune	zone of fortune		yura	yura	eba	eba	三浦あずさ	solo	765as			imasdb-431b7200d742			unmatched	
765as_→→→sp	→→→SP	→→→SP						天海春香、島村卯月、春日未来、天道輝、櫻木真乃、花海咲季	unit	765as			imasdb-2ce5876084f8			unmatched	
765as_あしたアイシテル	あしたアイシテル	あしたアイシテル		里乃塚玲央	里乃塚玲央	小杉保夫	小杉保夫	たかはし智秋、今井麻美	unit	765as			imasdb-b6f63b45a013			unmatched	
765as_あったかな雪	あったかな雪	あったかな雪		白瀬彩	白瀬彩	糀谷拓土	糀谷拓土	星井美希、高槻やよい、双海亜美/真美	unit	765as			imasdb-ffbd88f5d116			unmatched	
765as_あの日のナミダ	あの日のナミダ	あの日のナミダ		伊那村さちこ	伊那村さちこ	BNSI(Yoshi)	Yoshi	萩原雪歩	solo	765as			imasdb-84e9a56aca06			unmatched	
765as_ありがとyesterdays	あ・り・が・と・YESTERDAYS	あ・り・が・と・YESTERDAYS		イイジマケン	イイジマケン	イイジマケン	イイジマケン	天海春香、菊地真、星井美希、秋月律子	unit	765as			imasdb-a459ce33793a			unmatched	
765as_ありがとyesterdays_petit_specialver	あ・り・が・と・YESTERDAYS Petit Special.ver	あ・り・が・と・YESTERDAYS Petit Special.ver		イイジマケン	イイジマケン	イイジマケン	イイジマケン	はるかさん、まこちー、あふぅ、ちっちゃん	unit	765as			imasdb-9a3250f1f0aa			unmatched	
765as_いっしょ	いっしょ	いっしょ		yura	yura	藤末樹	藤末樹	天海春香、高槻やよい、星井美希、三浦あずさ、双海亜美、双海真美	unit	765as			imasdb-b6d3454a7361			unmatched	
765as_いっぱいいっぱい	いっぱいいっぱい	いっぱいいっぱい		中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	秋月律子	solo	765as			imasdb-4b83852c0416			unmatched	
765as_うれしあやかし道中記	うれし・あやかし道中記	うれし・あやかし道中記		後藤裕之	後藤裕之	NBGI(川田宏行)	NBGI(川田宏行)	我那覇響	solo	765as			imasdb-0ea67da5f95c			unmatched	
765as_おとなのはじまり	おとなのはじまり	おとなのはじまり		白瀬彩	白瀬彩	小野貴光	小野貴光	水瀬伊織、高槻やよい、双海亜美/真美	unit	765as			imasdb-04b13d0c4b5c			unmatched	
765as_おとなのはじまり_-lindaai-cue_remix-	おとなのはじまり -LindaAI-CUE Remix-	おとなのはじまり	LindaAI-CUE Remix	白瀬彩	白瀬彩	小野貴光	小野貴光	765PRO ALLSTARS	all	765as	765as_おとなのはじまり	1	imasdb-23b5f8596753			unmatched	
765as_おはよう朝ご飯	おはよう!!朝ご飯	おはよう!!朝ご飯		中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	高槻やよい	solo	765as			imasdb-c1c24f90e811			unmatched	
765as_おはよう朝ご飯remster-a	おはよう!!朝ご飯(REM@STER-A)	おはよう!!朝ご飯	REM@STER-A	中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	双海真美	solo	765as	765as_おはよう朝ご飯	1	imasdb-51029f1bb3f4			unmatched	
765as_おはよう朝ご飯remster-b	おはよう!!朝ご飯(REM@STER-B)	おはよう!!朝ご飯	REM@STER-B	中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	菊地真	solo	765as	765as_おはよう朝ご飯	1	imasdb-f1076e65f3be			unmatched	
765as_おはよう朝ご飯ドルアーガの塔ファミソン8bit_mix	おはよう!!朝ご飯(『ドルアーガの塔』ファミソン8BIT MIX)	おはよう!!朝ご飯	『ドルアーガの塔』ファミソン8BIT MIX	中村恵	中村恵	BNSI(佐々木宏人)	佐々木宏人	高槻やよい、双海亜美/真美	unit	765as	765as_おはよう朝ご飯	1	imasdb-904c26176e72			unmatched	
765as_おもいでのはじまり	おもいでのはじまり	おもいでのはじまり		白戸佑輔	白戸佑輔	白戸佑輔	白戸佑輔	天海春香、萩原雪歩、菊地真	unit	765as			imasdb-b23dd9027d24			unmatched	
765as_おんぷ	♪(おんぷ)	♪(おんぷ)		yura	yura	山崎寛子	山崎寛子	音無小鳥	solo	765as			imasdb-e338fb1c7f9b			unmatched	
765as_きっと	きっと	きっと		佐伯youthK	佐伯youthK	佐伯youthK	佐伯youthK	浅倉杏美	solo	765as			imasdb-8619dc47da3b			unmatched	
765as_きゅんっヴァンパイアガール	きゅんっ!ヴァンパイアガール	きゅんっ!ヴァンパイアガール		ササキトモコ	ササキトモコ	ササキトモコ	ササキトモコ	星井美希、四条貴音、我那覇響	unit	765as			imasdb-2f97c24afa88			unmatched	
